test_idx,true_label,regime,score1_rank,score1_value,score2_value,orig_pred,orig_confidence,adv_pred,adv_confidence_orig_class,success,l2_norm,weighted_l2_norm,confidence_drop
1081,0,stealthy,1103,0.01554183941334486,0.03573637828230858,0,0.6046427488327026,1,0.05690450221300125,1,0.7687954902648926,0.2078894929076604,0.5477382466197014
1082,0,stealthy,790,0.01915050484240055,0.04475788399577141,0,0.9975816011428833,1,0.06917280703783035,1,0.9899364113807678,0.2588574333931611,0.928408794105053
1083,0,stealthy,999,0.017173247411847115,0.06984810531139374,0,0.9855747222900391,1,0.0760321170091629,1,1.001065731048584,0.26744839095070333,0.9095426052808762
1084,1,stealthy,1062,0.016240941360592842,0.062037672847509384,1,0.9438596963882446,0,0.2901111841201782,1,1.1047769784927368,0.1325281551234893,0.6537485122680664
1085,0,stealthy,1311,0.013515419326722622,0.0791337639093399,0,0.970466673374176,1,0.05157645046710968,1,1.0163648128509521,0.2731348770504647,0.9188902229070663
1086,1,stealthy,961,0.016327491030097008,0.05718062072992325,1,0.8875462412834167,0,0.02589617669582367,1,0.9046920537948608,0.11786217058398231,0.8616500645875931
1088,1,stealthy,313,0.03136690706014633,0.1452229768037796,1,0.9531274437904358,0,0.002360248938202858,1,1.10514497756958,0.03266094884423374,0.9507671948522329
1089,0,stealthy,1702,0.013310316018760204,0.07012429088354111,0,0.7454130053520203,1,0.0467316135764122,1,0.9700222015380859,0.2646231751048228,0.6986813917756081
1090,0,stealthy,70,0.07848302274942398,0.2611972689628601,0,0.9806320667266846,1,0.06114689260721207,1,1.0161209106445312,0.26517985913990877,0.9194851741194725
1091,0,stealthy,1871,0.013976024463772774,0.08602375537157059,0,0.8903344869613647,1,0.04899509996175766,1,1.0102041959762573,0.2739871503178884,0.8413393869996071
1092,1,stealthy,146,0.05119676887989044,0.27534544467926025,1,0.8782494068145752,0,0.03240010514855385,1,0.9065207839012146,0.11822807360445085,0.8458493016660213
1093,0,stealthy,504,0.026823492720723152,0.21270574629306793,0,0.9770993590354919,1,0.4882146120071411,1,0.247505784034729,0.01415004218063846,0.48888474702835083
1094,1,stealthy,1419,0.01874605379998684,0.0625700056552887,1,0.9074887037277222,0,0.0006696813507005572,1,0.8884469866752625,0.029160447290738502,0.9068190223770216
1095,1,stealthy,1209,0.014475317671895027,0.06879819929599762,1,0.9277154207229614,0,0.0004921415238641202,1,0.9268039464950562,0.05118505420011168,0.9272232791990973
1096,0,stealthy,2263,0.00013276191020850092,0.0003420806024223566,0,0.8300915360450745,1,0.05328324809670448,1,1.0216585397720337,0.27763882416718805,0.77680828794837
1097,0,stealthy,817,0.020799554884433746,0.0989726185798645,0,0.8586124777793884,1,0.051075711846351624,1,1.0183297395706177,0.27744591675644054,0.8075367659330368
1098,0,stealthy,141,0.05171030014753342,0.3865702450275421,0,0.9384908080101013,1,0.057950980961322784,1,1.0155025720596313,0.2743803034355192,0.8805398270487785
1099,0,stealthy,1101,0.015519089065492153,0.09134469926357269,0,0.8888236284255981,1,0.06109914556145668,1,0.8945999145507812,0.24102597079850052,0.8277244828641415
1100,1,stealthy,732,0.01941722445189953,0.09248262643814087,1,0.9275341629981995,0,0.039250824600458145,1,1.0406588315963745,0.12446951131753793,0.8882833383977413
1101,1,stealthy,1495,0.013192318379878998,0.03815780580043793,1,0.7237859964370728,0,0.004417382180690765,1,0.7385144829750061,0.08467961696769966,0.719368614256382
1103,0,stealthy,1654,0.013731674291193485,0.048337310552597046,0,0.7420464158058167,1,0.057651787996292114,1,0.8558655977249146,0.2301323278865809,0.6843946278095245
1104,0,stealthy,164,0.05197872966527939,0.19667692482471466,0,0.9901465773582458,1,0.07794173806905746,1,1.0041773319244385,0.26577432845540694,0.9122048392891884
1105,1,stealthy,754,0.018911805003881454,0.07854630053043365,1,0.8634594678878784,0,0.0017856855411082506,1,0.7548370957374573,0.033365674600444165,0.8616737823467702
1106,0,stealthy,809,0.018976224586367607,0.07223057746887207,0,0.9612003564834595,1,0.05675496906042099,1,0.9476930499076843,0.24551700715916105,0.9044453874230385
1107,1,stealthy,731,0.019441591575741768,0.06865726411342621,1,0.5662325024604797,0,0.001538062235340476,1,0.6334030032157898,0.05023018319862503,0.5646944402251393
1108,1,stealthy,1762,0.014966243878006935,0.028958136215806007,1,0.5973809957504272,0,0.011491567827761173,1,0.6142155528068542,0.009664836005281244,0.5858894279226661
1109,0,stealthy,1336,0.014134377241134644,0.061720553785562515,0,0.834803581237793,1,0.15040694177150726,1,0.20058946311473846,0.01195213333680669,0.6843966394662857
1110,1,stealthy,869,0.017768681049346924,0.10017310082912445,1,0.7224897742271423,0,0.0032811234705150127,1,0.6897633075714111,0.015755836284737545,0.7192086507566273
1111,1,stealthy,191,0.047856710851192474,0.13925427198410034,1,0.9155994653701782,0,0.0005580608849413693,1,0.9327878952026367,0.06445949028418951,0.9150414044852369
1112,0,stealthy,2291,2.2689258912578225e-05,3.531893889885396e-05,0,0.8310263156890869,1,0.053340595215559006,1,1.021696925163269,0.2776437898441617,0.7776857204735279
1113,0,stealthy,380,0.05645003542304039,0.13508175313472748,0,0.9884151220321655,1,0.0935964360833168,1,0.979109525680542,0.25989092592639423,0.8948186859488487
1114,1,stealthy,1635,0.01388544961810112,0.04447183385491371,1,0.7177155613899231,0,0.0022640053648501635,1,0.682998776435852,0.027712203728123275,0.7154515560250729
1115,0,stealthy,2131,0.015136837027966976,0.017752110958099365,0,0.7741451859474182,1,0.04828249290585518,1,0.9687381982803345,0.2634029912000046,0.725862693041563
1116,1,stealthy,983,0.01606646366417408,0.07847336679697037,1,0.9035130143165588,0,0.02715696580708027,1,0.9735888242721558,0.12237917568930022,0.8763560485094786
1117,0,stealthy,1720,0.013271886855363846,0.03769221901893616,0,0.9031882286071777,1,0.04960286617279053,1,1.0427318811416626,0.2782184827493788,0.8535853624343872
1118,0,stealthy,1804,0.01266203261911869,0.02555752545595169,0,0.8403052687644958,1,0.21216419339179993,1,0.2513580024242401,0.026559233584115854,0.6281410753726959
1119,0,stealthy,1198,0.014648521319031715,0.045317716896533966,0,0.8273588418960571,1,0.2434006631374359,1,0.30867695808410645,0.046302518989253603,0.5839581787586212
1120,0,stealthy,1947,0.012797819450497627,0.03862299770116806,0,0.7828248143196106,1,0.046036627143621445,1,0.9793374538421631,0.2646673383173599,0.7367881871759892
1122,1,stealthy,1059,0.016209350898861885,0.05744767189025879,1,0.8939319252967834,0,0.16186648607254028,1,0.9092136025428772,0.12222208832251441,0.7320654392242432
1123,0,stealthy,81,0.09846021980047226,0.2611972689628601,0,0.9806320667266846,1,0.06114689260721207,1,1.0161209106445312,0.26517985913990877,0.9194851741194725
1124,1,stealthy,1631,0.014208327978849411,0.059676021337509155,1,0.7080793976783752,0,0.002632933435961604,1,0.6908263564109802,0.033803451878849304,0.7054464642424136
1126,1,stealthy,1788,0.013283577747642994,0.03550026938319206,1,0.7116870284080505,0,0.009448336437344551,1,0.6613500714302063,0.01904493583413626,0.702238691970706
1127,1,stealthy,526,0.02312687784433365,0.1258496791124344,1,0.9630113840103149,0,0.034260112792253494,1,1.0991408824920654,0.022132280678402397,0.9287512712180614
1128,1,stealthy,45,0.13110728561878204,0.3315567374229431,1,0.9527262449264526,0,0.22947034239768982,1,1.217002034187317,0.13563357835400816,0.7232559025287628
1129,0,stealthy,1011,0.01676126755774021,0.12791383266448975,0,0.9982724189758301,1,0.06075470522046089,1,1.0041296482086182,0.2603822997033954,0.9375177137553692
1130,0,stealthy,1410,0.013654213398694992,0.09095823019742966,0,0.9579840302467346,1,0.05749203637242317,1,1.0156117677688599,0.27432347820928654,0.9004919938743114
1132,0,stealthy,982,0.016091935336589813,0.08250539749860764,0,0.5407494306564331,1,0.05527346581220627,1,0.754673957824707,0.20458247133064725,0.48547596484422684
1133,0,stealthy,212,0.05201457440853119,0.16885000467300415,0,0.9920456409454346,1,0.11444763094186783,1,0.9739432334899902,0.25677132761622523,0.8775980100035667
1135,1,stealthy,1320,0.014758845791220665,0.04744914174079895,1,0.9035190343856812,0,0.02178724855184555,1,0.9365290999412537,0.11943017714423883,0.8817317858338356
1136,0,stealthy,1490,0.013489975593984127,0.041991643607616425,0,0.8818135857582092,1,0.04846716672182083,1,1.021511435508728,0.27818694430207536,0.8333464190363884
1137,0,stealthy,339,0.029163531959056854,0.13508224487304688,0,0.9884187579154968,1,0.09360610693693161,1,0.9791070222854614,0.25988879301311696,0.8948126509785652
1139,1,stealthy,1065,0.016387859359383583,0.07412572205066681,1,0.9258647561073303,0,0.1937990039587021,1,0.9879902601242065,0.12687443344482824,0.7320657521486282
1141,0,stealthy,675,0.01947871223092079,0.10916443169116974,0,0.9812313914299011,1,0.059465065598487854,1,1.0402507781982422,0.2628991337461965,0.9217663258314133
1142,0,stealthy,415,0.028742313385009766,0.13179437816143036,0,0.9983707070350647,1,0.07310298830270767,1,0.9860213398933411,0.2590829412072066,0.925267718732357
1143,0,stealthy,2071,0.013094456866383553,0.04063881188631058,0,0.6681510210037231,1,0.042676664888858795,1,1.013203501701355,0.2766223737959348,0.6254743561148643
1144,0,stealthy,936,0.016978980973362923,0.07618722319602966,0,0.9969966411590576,1,0.06326967477798462,1,1.012946605682373,0.2651688026857474,0.933726966381073
1145,0,stealthy,560,0.02756519429385662,0.12007997930049896,0,0.9723097085952759,1,0.05570312961935997,1,1.01375150680542,0.27224122777675086,0.9166065789759159
1146,1,stealthy,1168,0.014591514132916927,0.057437747716903687,1,0.8774980902671814,0,0.02418234944343567,1,0.8663879632949829,0.11708522948632638,0.8533157408237457
1147,1,stealthy,1475,0.013318253681063652,0.03780851885676384,1,0.6391750574111938,0,0.00650382274761796,1,0.6499519348144531,0.045587685008549865,0.6326712346635759
1148,0,stealthy,1778,0.013069561682641506,0.034657664597034454,0,0.8725011944770813,1,0.055921513587236404,1,0.9836214780807495,0.26721233843495884,0.8165796808898449
1149,0,stealthy,1072,0.015967508777976036,0.0709545761346817,0,0.675757646560669,1,0.05787735432386398,1,0.7292758226394653,0.19439523992333713,0.617880292236805
1150,0,stealthy,2278,6.029917858541012e-05,8.829733997117728e-05,0,0.830891489982605,1,0.05333271995186806,1,1.0217018127441406,0.2776465030188131,0.7775587700307369
1151,0,stealthy,201,0.043984685093164444,0.14210335910320282,0,0.7068683505058289,1,0.038904622197151184,1,1.0216314792633057,0.2781058013166608,0.6679637283086777
1152,0,stealthy,2002,0.013147659599781036,0.03230222687125206,0,0.8923246264457703,1,0.047342125326395035,1,1.0276451110839844,0.2782114235072701,0.8449825011193752
1154,0,stealthy,1797,0.013024013489484787,0.05720672756433487,0,0.7062267661094666,1,0.03971283510327339,1,1.0180814266204834,0.27813719327512276,0.6665139310061932
1155,0,stealthy,2159,0.01631392166018486,0.0342445895075798,0,0.895914614200592,1,0.05553970858454704,1,1.0229812860488892,0.2778394966758865,0.840374905616045
1156,0,stealthy,2015,0.012714593671262264,0.023043977096676826,0,0.6146607995033264,1,0.04707852005958557,1,0.9304991364479065,0.2538554650272934,0.5675822794437408
1157,0,stealthy,2274,7.875156734371558e-05,0.00012089850497432053,0,0.830634593963623,1,0.05331754311919212,1,1.0217114686965942,0.277651374549571,0.7773170508444309
1158,1,stealthy,281,0.03155919909477234,0.14656612277030945,1,0.9012202024459839,0,0.20148487389087677,1,0.9824186563491821,0.12602583950253857,0.6997353285551071
1159,0,stealthy,522,0.02368461713194847,0.10923434048891068,0,0.8006722331047058,1,0.04216045141220093,1,1.0203577280044556,0.2775072228777661,0.7585117816925049
1160,1,stealthy,1087,0.015719937160611153,0.051554881036281586,1,0.866136372089386,0,0.0012990444665774703,1,0.8009328246116638,0.07504976436114486,0.8648373276228085
1161,0,stealthy,1060,0.015837591141462326,0.0823240727186203,0,0.9294531345367432,1,0.05288716033101082,1,1.0602903366088867,0.2774204867363607,0.8765659742057323
1162,0,stealthy,1404,0.01361885666847229,0.03849092870950699,0,0.9031478762626648,1,0.04738188162446022,1,1.0284953117370605,0.27677929469621065,0.8557659946382046
1163,0,stealthy,622,0.01990746334195137,0.06510773301124573,0,0.998544454574585,1,0.10652600228786469,1,0.9807599186897278,0.25307616886997597,0.8920184522867203
1164,0,stealthy,239,0.036790505051612854,0.19432489573955536,0,0.992480993270874,1,0.10155884921550751,1,0.9297757148742676,0.23540895378451304,0.8909221440553665
1165,1,stealthy,1128,0.01559518463909626,0.10377174615859985,1,0.5829486846923828,0,0.0034166895784437656,1,0.6244561672210693,0.013941786238228941,0.579531995113939
1166,1,stealthy,1295,0.01509377546608448,0.07006847858428955,1,0.7960113286972046,0,0.09747980535030365,1,0.8166418075561523,0.11384126238707087,0.6985315233469009
1167,1,stealthy,1452,0.013198349624872208,0.04139532893896103,1,0.8748968243598938,0,0.1392664611339569,1,0.8649882078170776,0.11936470859412406,0.7356303632259369
1169,0,stealthy,0,0.3232652246952057,0.2804519534111023,0,1.0,1,2.333334026482451e-14,1,5.286121368408203,0.8397016552802459,0.9999999999999767
1170,0,stealthy,432,0.03006494604051113,0.2177039384841919,0,0.7197235226631165,1,0.04015083983540535,1,0.9010544419288635,0.24306305920714794,0.6795726828277111
1171,1,stealthy,109,0.0736718624830246,0.2435467541217804,1,0.9640463590621948,0,0.0010906554525718093,1,1.1898726224899292,0.036051974004228896,0.962955703609623
1172,0,stealthy,1803,0.012700601480901241,0.04937446489930153,0,0.9715859293937683,1,0.058290719985961914,1,1.0097161531448364,0.27185659940569074,0.9132952094078064
1173,1,stealthy,1472,0.013364600017666817,0.0414029136300087,1,0.784085750579834,0,0.09790925681591034,1,0.8135920763015747,0.11344682966089699,0.6861764937639236
1175,0,stealthy,95,0.07481126487255096,0.2557581067085266,0,0.9942734837532043,1,0.09034622460603714,1,1.0042448043823242,0.263577081136615,0.9039272591471672
1176,1,stealthy,1593,0.013766065239906311,0.03529767319560051,1,0.660182774066925,0,0.007435829844325781,1,0.6548153758049011,0.03881191486601878,0.6527469442225993
1177,0,stealthy,2133,0.014841284602880478,0.029089784249663353,0,0.8122908473014832,1,0.2541191875934601,1,0.22922812402248383,0.032867015120926976,0.5581716597080231
1178,1,stealthy,147,0.051473185420036316,0.23309709131717682,1,0.9695004820823669,0,0.07441350817680359,1,1.2662862539291382,0.13750243258501313,0.8950869739055634
1179,0,stealthy,1102,0.01566491462290287,0.06507894396781921,0,0.9372249245643616,1,0.05942859128117561,1,1.01523756980896,0.2752118678024718,0.877796333283186
1180,0,stealthy,366,0.04201092943549156,0.13508012890815735,0,0.9883783459663391,1,0.09295977652072906,1,0.9792118072509766,0.2599161445869831,0.89541856944561
1181,0,stealthy,795,0.019205303862690926,0.07840541005134583,0,0.8883723616600037,1,0.05100196599960327,1,0.8429701924324036,0.22724530041824353,0.8373703956604004
1182,0,stealthy,1120,0.015402947552502155,0.15502168238162994,0,0.8755871057510376,1,0.05028131231665611,1,1.0239356756210327,0.27822608278602873,0.8253057934343815
1183,1,stealthy,1640,0.013642428442835808,0.03735940530896187,1,0.8643710613250732,0,0.02247629128396511,1,0.8615097999572754,0.1149439570197942,0.8418947700411081
1184,1,stealthy,604,0.02015342377126217,0.08270569145679474,1,0.9129292368888855,0,0.02928127348423004,1,0.9961137175559998,0.12241040513305639,0.8836479634046555
1185,1,stealthy,726,0.018717415630817413,0.09208865463733673,1,0.9004879593849182,0,0.16899417340755463,1,0.9096717238426208,0.12216329006052724,0.7314937859773636
1187,0,stealthy,650,0.02030416764318943,0.0848298892378807,0,0.986669659614563,1,0.08783812820911407,1,0.9946123957633972,0.2646935916132131,0.8988315314054489
1188,1,stealthy,1440,0.013182067312300205,0.04178004339337349,1,0.8751637935638428,0,0.1414530873298645,1,0.8656283020973206,0.11940494125981149,0.7337107062339783
1189,0,stealthy,404,0.03629192337393761,0.08442559838294983,0,0.9773204326629639,1,0.0759345293045044,1,0.9973257780075073,0.2679446166062041,0.9013859033584595
1190,1,stealthy,1896,0.01381433755159378,0.030206162482500076,1,0.7083517909049988,0,0.0021054388489574194,1,0.6786937117576599,0.020686576663430864,0.7062463520560414
1191,1,stealthy,1636,0.013906663283705711,0.03384720906615257,1,0.8638694882392883,0,0.11367715895175934,1,0.8556191921234131,0.1191493259093265,0.750192329287529
1192,0,stealthy,759,0.018068557605147362,0.09200605750083923,0,0.9854314923286438,1,0.06608229130506516,1,1.066570520401001,0.2708543014463182,0.9193492010235786
1193,1,stealthy,345,0.029125874862074852,0.1268470287322998,1,0.8911491632461548,0,0.028449276462197304,1,0.9311538338661194,0.12081190339942663,0.8626998867839575
1194,0,stealthy,290,0.03338856250047684,0.1373095065355301,0,0.9698317050933838,1,0.06407332420349121,1,0.9928185343742371,0.26526225481445176,0.9057583808898926
1195,0,stealthy,369,0.05619995668530464,0.13508200645446777,0,0.9884169697761536,1,0.09360135346651077,1,0.9791082143783569,0.2598898340873121,0.8948156163096428
1196,0,stealthy,1698,0.013241332955658436,0.04008786380290985,0,0.8037553429603577,1,0.14515596628189087,1,0.20104800164699554,0.011373473300697738,0.6585993766784668
1197,1,stealthy,316,0.033205289393663406,0.11315617710351944,1,0.8976756930351257,0,0.03275670111179352,1,0.9838343858718872,0.12220744953902628,0.8649189919233322
1198,0,stealthy,646,0.024069642648100853,0.10388743132352829,0,0.9951617121696472,1,0.06594940274953842,1,0.9925866723060608,0.2605903729891454,0.9292123094201088
1199,1,stealthy,1033,0.017712309956550598,0.08141885697841644,1,0.9631985425949097,0,0.0009189756819978356,1,1.0668901205062866,0.04128643194652206,0.9622795669129118
1200,1,stealthy,1066,0.020861119031906128,0.09484200179576874,1,0.847349226474762,0,0.0018364150309935212,1,0.7597004175186157,0.020311333456084206,0.8455128114437684
1201,1,stealthy,8,0.20636941492557526,0.552783727645874,1,0.960378885269165,0,0.364496648311615,1,1.2401114702224731,0.13917827875102892,0.59588223695755
1202,1,stealthy,988,0.0175247211009264,0.06379386782646179,1,0.7911249399185181,0,0.004403199069201946,1,0.779403030872345,0.08874290332045913,0.7867217408493161
1203,0,stealthy,1481,0.013111347332596779,0.12813755869865417,0,0.7815250158309937,1,0.05077824369072914,1,0.9512377977371216,0.2582045017528833,0.7307467721402645
1204,1,stealthy,638,0.019815165549516678,0.14537222683429718,1,0.9621482491493225,0,0.03819512948393822,1,1.0746403932571411,0.024903124178904255,0.9239531196653843
1205,1,stealthy,533,0.024058816954493523,0.11265119165182114,1,0.9535032510757446,0,0.25765863060951233,1,1.1767083406448364,0.1340971885901128,0.6958446204662323
1206,0,stealthy,2134,0.015176931396126747,0.022339675575494766,0,0.8281500935554504,1,0.05349927395582199,1,0.9384598135948181,0.2546990997487548,0.7746508195996284
1207,1,stealthy,1761,0.01618848741054535,0.028703240677714348,1,0.5515669584274292,0,0.011763205751776695,1,0.5916739702224731,0.009299591417946574,0.5398037526756525
1208,0,stealthy,169,0.04687034338712692,0.24622562527656555,0,0.9981693029403687,1,0.1547459065914154,1,0.9853573441505432,0.25603569950177224,0.8434233963489532
1209,1,stealthy,1606,0.014127835631370544,0.06500288099050522,1,0.8000497221946716,0,0.09468522667884827,1,0.8232837915420532,0.11395423679382946,0.7053644955158234
1210,0,stealthy,545,0.02250136062502861,0.06663338840007782,0,0.9949203133583069,1,0.08722677081823349,1,0.9946613311767578,0.2643415132032206,0.9076935425400734
1211,0,stealthy,1476,0.013212262652814388,0.047735825181007385,0,0.8091008067131042,1,0.27623581886291504,1,0.23316790163516998,0.03721572908430245,0.5328649878501892
1213,0,stealthy,1511,0.013508140109479427,0.045236460864543915,0,0.7377132773399353,1,0.05117693543434143,1,0.8740756511688232,0.2373870494653345,0.6865363419055939
1214,1,stealthy,292,0.03504600375890732,0.12645868957042694,1,0.9417681097984314,0,0.022676656022667885,1,1.26054048538208,0.12796475504881677,0.9190914537757635
1216,0,stealthy,2209,0.017292123287916183,0.06698865443468094,0,0.7811529636383057,1,0.05156724900007248,1,1.0220335721969604,0.2781786797908938,0.7295857146382332
1217,0,stealthy,1678,0.013805938884615898,0.04446227848529816,0,0.839090883731842,1,0.1648426502943039,1,0.25858375430107117,0.011086982368529988,0.6742482334375381
1219,1,stealthy,1526,0.013451788574457169,0.09946583211421967,1,0.8020024299621582,0,0.020017368718981743,1,0.8272901773452759,0.11132797528249308,0.7819850612431765
1220,0,stealthy,2282,4.980171797797084e-05,7.063787779770792e-05,0,0.8309364318847656,1,0.0533352755010128,1,1.0216989517211914,0.27764519248992336,0.7776011563837528
1221,0,stealthy,1869,0.0125368507578969,0.053496357053518295,0,0.7329890131950378,1,0.04374569281935692,1,1.0029653310775757,0.2733954542675878,0.6892433203756809
1222,1,stealthy,901,0.018309686332941055,0.09213636815547943,1,0.7945650815963745,0,0.001603614306077361,1,0.8010653257369995,0.09741687839584597,0.7929614672902972
1223,1,stealthy,1553,0.013238759711384773,0.03910176828503609,1,0.6034446954727173,0,0.002026275033131242,1,0.6554843783378601,0.05262625943466425,0.601418420439586
1224,1,stealthy,2036,0.013270099647343159,0.022878257557749748,1,0.5756528377532959,0,0.01161965075880289,1,0.6004871726036072,0.009454301342428277,0.564033186994493
1225,0,stealthy,2075,0.013443977572023869,0.13539989292621613,0,0.9074592590332031,1,0.055172309279441833,1,1.0206103324890137,0.27708130066553116,0.8522869497537613
1226,1,stealthy,2003,0.013180752284824848,0.02597344107925892,1,0.5607457160949707,0,0.008175992406904697,1,0.6144292950630188,0.030457540808414185,0.552569723688066
1227,0,stealthy,554,0.022123130038380623,0.13855154812335968,0,0.9904402494430542,1,0.07822627574205399,1,0.9261268377304077,0.2458813541176642,0.9122139737010002
1228,0,stealthy,425,0.028739219531416893,0.09206316620111465,0,0.9976323843002319,1,0.1010354608297348,1,1.004409909248352,0.2583024635199963,0.8965969234704971
1229,0,stealthy,279,0.03221454843878746,0.17242898046970367,0,0.9574939012527466,1,0.05625578388571739,1,0.9987285733222961,0.2698531667083829,0.9012381173670292
1230,0,stealthy,616,0.020198721438646317,0.08189275115728378,0,0.7353959679603577,1,0.038378942757844925,1,0.8963083028793335,0.2381185951799275,0.6970170252025127
1231,1,stealthy,839,0.01819119043648243,0.06980909407138824,1,0.9237729907035828,0,0.02081659622490406,1,0.9970359206199646,0.12194381009285767,0.9029563944786787
1233,0,stealthy,1671,0.01405585277825594,0.07670559734106064,0,0.9658511877059937,1,0.05949630215764046,1,1.0116406679153442,0.2731712987118346,0.9063548855483532
1234,1,stealthy,811,0.018206171691417694,0.09013879299163818,1,0.5969080328941345,0,0.0011732716811820865,1,0.7583327889442444,0.12100226654329937,0.5957347612129524
1235,1,stealthy,1227,0.014123938977718353,0.07163870334625244,1,0.6801683902740479,0,0.0025059874169528484,1,0.6607285737991333,0.01602123740557177,0.677662402857095
1236,0,stealthy,318,0.03099285624921322,0.0979197770357132,0,0.98492032289505,1,0.05702495947480202,1,1.0474125146865845,0.2711496421900262,0.927895363420248
1237,0,stealthy,319,0.031575314700603485,0.1741258054971695,0,0.9931271076202393,1,0.08434578031301498,1,0.9770529866218567,0.25848005337126373,0.9087813273072243
1238,0,stealthy,448,0.028929928317666054,0.09149374812841415,0,0.9842275977134705,1,0.08716341853141785,1,0.9892577528953552,0.2632860100244463,0.8970641791820526
1239,0,stealthy,363,0.04108494892716408,0.13508200645446777,0,0.9884169697761536,1,0.09360135346651077,1,0.9791082143783569,0.2598898340873121,0.8948156163096428
1240,0,stealthy,327,0.030585885047912598,0.1302267611026764,0,0.9972934126853943,1,0.2965254783630371,1,0.9704262614250183,0.25373275999180905,0.7007679343223572
1241,0,stealthy,747,0.018720664083957672,0.07617814838886261,0,0.8942669630050659,1,0.04625222086906433,1,0.9680547714233398,0.26344879568219337,0.8480147421360016
1242,0,stealthy,1875,0.013204279355704784,0.03549782186746597,0,0.8681708574295044,1,0.05329279974102974,1,0.9713485240936279,0.26346658051557403,0.8148780576884747
1243,1,stealthy,730,0.019529514014720917,0.09605561196804047,1,0.9317938089370728,0,0.031269315630197525,1,1.056807518005371,0.12606990929586315,0.9005244933068752
1244,1,stealthy,1297,0.01377167459577322,0.03895982727408409,1,0.888451874256134,0,0.13888806104660034,1,0.8755947947502136,0.1202523793279385,0.7495638132095337
1245,0,stealthy,1922,0.01337388064712286,0.014222711324691772,0,0.831276535987854,1,0.17714999616146088,1,0.20226651430130005,0.014586242537216857,0.6541265398263931
1247,0,stealthy,158,0.05439317226409912,0.24102962017059326,0,0.988902747631073,1,0.08697666972875595,1,0.9933497905731201,0.26376295217849316,0.901926077902317
1250,0,stealthy,1709,0.013562876731157303,0.13442042469978333,0,0.9748030304908752,1,0.05549091473221779,1,1.0102781057357788,0.2713860686822705,0.9193121157586575
1251,0,stealthy,214,0.05226525664329529,0.16885080933570862,0,0.9920563101768494,1,0.11451632529497147,1,0.9739382863044739,0.2567641563263798,0.8775399848818779
1252,1,stealthy,490,0.024954190477728844,0.11916607618331909,1,0.8761441707611084,0,0.128811776638031,1,0.8938186764717102,0.11811959827468027,0.7473323941230774
1253,1,stealthy,101,0.06669042259454727,0.44129011034965515,1,0.6755227446556091,0,0.0017092997441068292,1,0.6941885948181152,0.06136281785298588,0.6738134449115023
1254,0,stealthy,1852,0.012586956843733788,0.054054051637649536,0,0.8584578633308411,1,0.1774769276380539,1,0.24835963547229767,0.01683823785212676,0.6809809356927872
1255,0,stealthy,2161,0.015381479635834694,0.029752712696790695,0,0.8527971506118774,1,0.1968124955892563,1,0.20871339738368988,0.011980970484585766,0.6559846550226212
1256,1,stealthy,123,0.05958499759435654,0.2551356256008148,1,0.9759156703948975,0,0.43522781133651733,1,1.2891976833343506,0.1137187788486676,0.5406878590583801
1257,1,stealthy,527,0.023592496290802956,0.08588540554046631,1,0.9325292706489563,0,0.028612125664949417,1,1.0899499654769897,0.1252402322046434,0.9039171449840069
1259,1,stealthy,278,0.03213417902588844,0.09262746572494507,1,0.9163564443588257,0,0.01676829531788826,1,0.998576283454895,0.12305534882774379,0.8995881490409374
1260,0,stealthy,2031,0.012493787333369255,0.03628190606832504,0,0.7072173357009888,1,0.04874144494533539,1,0.9422572255134583,0.25688429571984356,0.6584758907556534
1261,0,stealthy,2281,4.632410127669573e-05,7.063787779770792e-05,0,0.8309364318847656,1,0.0533352755010128,1,1.0216989517211914,0.27764519248992336,0.7776011563837528
1262,1,stealthy,1031,0.016262557357549667,0.10516378283500671,1,0.9625871181488037,0,0.017101453617215157,1,1.0505908727645874,0.03368850836639465,0.9454856645315886
1263,1,stealthy,440,0.027977485209703445,0.1716589778661728,1,0.9046088457107544,0,0.03068842552602291,1,0.9967687129974365,0.12277952036535185,0.8739204201847315
1264,0,stealthy,402,0.02924334816634655,0.13426893949508667,0,0.5466685891151428,1,0.033375516533851624,1,1.0118595361709595,0.27802422309705765,0.5132930725812912
1265,0,stealthy,2196,0.018460888415575027,0.0102422796189785,0,0.7896665930747986,1,0.05028432235121727,1,1.022491216659546,0.2781708173024786,0.7393822707235813
1266,0,stealthy,2199,0.01668277010321617,0.05679255723953247,0,0.897125780582428,1,0.052301883697509766,1,1.020594596862793,0.27690669275071067,0.8448238968849182
1267,1,stealthy,1130,0.01596548967063427,0.08346875011920929,1,0.9152331352233887,0,0.001271348912268877,1,0.9294185042381287,0.032182218570550425,0.9139617863111198
1268,0,stealthy,192,0.04432060196995735,0.22008058428764343,0,0.9950188398361206,1,0.07374457269906998,1,1.0258115530014038,0.26465291043448425,0.9212742671370506
1269,1,stealthy,1310,0.013538102619349957,0.059037331491708755,1,0.7628852725028992,0,0.017129357904195786,1,0.809630811214447,0.10990089501515882,0.7457559145987034
1270,1,stealthy,916,0.017055310308933258,0.0755796879529953,1,0.8932833671569824,0,0.027047527953982353,1,0.889327883720398,0.11723445617841849,0.8662358392030001
1271,0,stealthy,1349,0.01476550567895174,0.08307283371686935,0,0.9773986339569092,1,0.3304993510246277,1,0.2692699134349823,0.014984365687499335,0.6468992829322815
